CÓDIGO RENIPRESS,lat,lon
00002240,-5.35237516,-79.64073791
00015277,-5.12959231,-79.45536258
00002282,-5.7137667,-79.57653878
00002281,-5.52914833,-79.53544167
00002279,-5.58078733,-79.57825187
00002273,-5.706405,-79.45215667
00002246,-5.42371235,-79.60897708
00002263,-5.29032691,-79.42392751
00015281,-5.35149783,-79.45877414
00030809,-5.09944143,-80.1634937
00031235,-5.0931665,-80.1643543
00028878,-5.09435387,-80.16200497
00002163,-5.06539742,-80.09891842
00024651,-5.093626,-80.1596041
00002168,-5.05879833,-80.13666167
00002167,-5.110295,-80.06292
00002206,-5.05111333,-79.751015
00002181,-5.35702333,-80.05463333
00033454,-5.1889631,-80.6679787
00027996,-5.1782884,-80.6548882
00002200,-5.184555,-79.88787333
00002201,-5.08612,-79.85742
00037152,-5.20465895,-79.80886283
00002196,-5.16460579,-79.73119018
00020913,-5.0938488,-81.0962172
00002023,-5.13279748,-81.17085058
00002025,-4.88505695,-81.02622575
00002024,-5.00536266,-81.05831812
00035133,-4.9068557,-80.6954539
00033951,-4.898118,-80.6903106
00033298,-4.90448565,-80.70242486
00030630,-4.8938504,-80.6882792
00030750,-4.8991962,-80.6925884
00010422,-4.894905,-80.69445
00030189,-4.90823598,-80.69535332
00030194,-4.903638,-80.6864323
00002015,-4.92703542,-80.66202767
00013729,-4.9007736,-80.6951038
00025107,-4.903638,-80.6864323
00010267,-4.90640275,-80.69131494
00002046,-4.84993982,-80.89228027
00002043,-4.84398758,-80.83820452
00002066,-4.4130967,-80.52323612
00002071,-4.52078037,-80.39040059
00002067,-4.29413177,-80.38928711
00002064,-4.46683753,-80.32895344
00002037,-4.88491056,-80.8253088
00002052,-4.73002798,-80.57582158
00029596,-4.581152,-81.2628961
00020663,-4.58380925,-81.27459235
00018396,-4.4661409,-81.0312989
00002073,-4.59440595,-81.25540351
00029057,-4.59040942,-81.27186809
00011720,-4.10531097,-81.04248896
00034770,-5.5622396,-80.8187744
00016008,-5.5651665,-80.8078253
00031075,-5.4217722,-80.7757458
00035159,-15.8402218,-70.0218805
00030224,-15.8388388,-70.0223792
00026226,-15.8402218,-70.0218805
00026095,-15.83722425,-70.02695537
00026319,-15.83716826,-70.02700109
00025660,-15.8402218,-70.0218805
00028133,-15.8402218,-70.0218805
00027595,-15.8402218,-70.0218805
00027987,-15.8402218,-70.0218805
00029156,-15.8437999,-70.0271981
00010235,-15.8416987,-70.0201942
00030247,-15.8470452,-70.0235465
00003207,-15.966125,-69.73963167
00003216,-15.90489,-69.69406667
00003213,-16.24156833,-69.77846833
00003211,-15.93970167,-69.699945
00003234,-15.52803167,-69.95009667
00003233,-15.57021333,-69.94894833
00003235,-15.61562,-69.97099333
00007140,-16.010385,-70.66438167
00011410,-15.77831333,-70.36351833
00003236,-15.80152333,-70.34288833
00003241,-16.017385,-69.926685
00003249,-15.92198667,-69.82525833
00003247,-15.94804,-69.83212667
00003232,-15.86992833,-69.78747667
00003269,-16.13955,-70.34480167
00003270,-15.79458333,-70.18723667
00029684,-14.91268607,-70.19755829
00029832,-14.93034117,-70.2003156
00002938,-14.79173974,-70.3562302
00002944,-15.10666513,-69.98977302
00002950,-14.77021,-69.95177645
00003277,-15.23394493,-69.9739593
00002957,-14.99054693,-70.10461216
00019572,-13.94925667,-69.96456667
00019571,-14.00640167,-70.07403667
00003149,-14.1267113,-69.96826246
00009222,-16.2142869,-69.4575979
00002998,-16.3529877,-69.45485751
00025737,-16.3209339,-69.2562519
00010889,-16.31903934,-69.25589785
00003015,-16.38583983,-69.21229646
00003009,-16.27130651,-69.29282509
00003023,-16.41838885,-69.18475153
00003020,-16.53894959,-69.26118499
00003021,-16.44163519,-69.06803612
00003033,-16.03054312,-69.56772482
00003051,-16.07233333,-69.50515667
00003054,-16.051715,-69.43422167
00003062,-16.57542833,-69.81612333
00003031,-16.62270167,-69.70634333
00006779,-15.27521167,-69.75350667
00003072,-15.13849167,-69.77354167
00009895,-15.2013932,-69.7673879
00010876,-15.20521537,-69.75825961
00003071,-15.19998,-69.89366
00003079,-15.00774667,-69.681405
00003083,-15.26496833,-69.47556833
00003283,-15.32628043,-69.93212403
00024329,-15.3647,-70.3675
00006698,-15.268285,-70.90643333
00003158,-14.92755214,-70.61063113
00029680,-15.8402218,-70.0218805
00002963,-14.49349667,-70.34407167
00003164,-14.95101833,-70.88134833
00006705,-14.70295319,-70.94914968
00003170,-14.71638129,-70.88144759
00003173,-14.45436179,-70.58872025
00003182,-14.59874883,-70.54737348
00003180,-14.63012833,-70.62622
00019512,-14.485235,-70.81194667
00003104,-15.34898833,-69.3798
00003102,-15.33473,-69.62591
00003105,-15.27355,-69.44506333
00003095,-15.46176167,-69.437505
00003111,-15.51457667,-69.34608667
00006825,-15.49200667,-69.354875
00003121,-16.20257833,-69.66091167
00035184,-12.04666779,-77.04485334
00027419,-15.4996879,-70.129653
00027213,-15.4996879,-70.129653
00003300,-15.49956615,-70.12985587
00027340,-15.4996879,-70.129653
00029155,-15.4996879,-70.129653
00019053,-15.49286326,-70.12910999
00009899,-15.5,-70.1333
00003301,-15.48412238,-70.15438435
00003313,-15.47815406,-70.14710242
00003292,-15.6102028,-70.24934809
00009897,-14.5744102,-69.6303983
00003325,-14.57352093,-69.63239566
00003197,-14.18979667,-69.70237667
00033925,-14.3593368,-69.6188582
00030292,-14.220798,-69.1547325
00003342,-16.34408167,-69.03086667
00003349,-16.24715833,-69.090335
00003344,-16.27006833,-69.17913833
00036924,-6.0387675,-76.970318
00035174,-6.03014049,-76.96549437
00035297,-6.03347094,-76.97149668
00035309,-6.0295678,-76.9832049
00014416,-6.03143089,-76.97352427
00031173,-6.03387622,-76.96991177
00027097,-5.92506725,-76.89924637
00006315,-5.95419654,-76.91412962
00016303,-6.0325139,-76.9722734
00017643,-6.0325,-76.9746626
00015811,-6.0330317,-76.9747782
00006312,-6.02725543,-76.98275366
00006282,-5.87537212,-77.18419875
00006323,-5.83055841,-77.0198989
00029607,-6.04117734,-76.96932661
00006327,-6.08042667,-77.09056333
00034097,-6.1525153,-76.8922819
00006785,-6.94003261,-76.55773538
00009893,-7.10499167,-76.32554833
00006565,-7.41128667,-76.56546546
00006515,-7.02268485,-76.46609076
00006504,-6.96224354,-76.53051166
00006498,-6.70047843,-76.71250015
00006539,-6.76566667,-76.81486333
00027002,-7.0702487,-76.7141428
00035307,-6.42060156,-76.51648061
00006352,-6.41549003,-76.51878761
00006388,-6.46179194,-76.53820195
00006348,-6.35508185,-76.77309781
00006356,-6.36191095,-76.54630064
00006404,-6.56996906,-76.5667516
00006401,-6.6267997,-76.51167512
00006919,-7.18143172,-76.73532961
00006553,-7.25895391,-76.73500551
00018555,-7.17614336,-76.73470384
00006554,-7.14014239,-76.70108556
00006552,-7.34536946,-76.68015105
00006783,-7.36844292,-76.60102061
00006457,-6.91805902,-76.3302071
00006467,-6.80207708,-76.23439823
00035639,-6.0635499,-77.1686702
00025036,-6.06853342,-77.16962873
00035294,-5.93997249,-77.30663389
00006301,-5.80404488,-77.39693741
00020865,-5.94094101,-77.30674585
00028029,-5.94172901,-77.30843028
00006287,-5.9226161,-77.29456796
00006284,-5.94853779,-77.34037908
00006309,-5.77619147,-77.43609025
00006305,-5.68653604,-77.63401654
00006294,-5.85487584,-77.28866368
00006275,-6.14107319,-77.1432588
00006281,-5.9260475,-77.22623279
00037135,-6.49228491,-76.35988716
00035918,-6.49046184,-76.36203523
00036215,-6.490889,-76.3726482
00036444,-6.48349101,-76.36438764
00035300,-6.4914383,-76.3681527
00032518,-6.4799306,-76.36674264
00033032,-6.48408555,-76.36046832
00031570,-6.48778,-76.3597
00030766,-6.4774509,-76.3604675
00018605,-6.48599241,-76.358528
00023662,-6.4824784,-76.3726891
00015840,-6.51389567,-76.36917005
00020243,-6.49337038,-76.37017051
00006370,-6.47853,-76.360275
00006363,-6.49117631,-76.38191502
00006429,-6.5698835,-75.98847249
00006427,-6.57223697,-76.09357429
00006426,-6.57142144,-75.91923061
00006446,-6.55568833,-75.6386
00006444,-6.666355,-75.5931
00017314,-6.4902039,-76.3317081
00006369,-6.42294101,-76.28864939
00006367,-6.50480814,-76.30461644
00036407,-6.4957131,-76.3568658
00035568,-6.48753764,-76.39116572
00017645,-6.48414731,-76.380368
00006449,-6.21182554,-75.78322836
00036556,-8.1889081,-76.512811
00028695,-8.18997506,-76.51408873
00006583,-8.13341608,-76.53729891
00006598,-8.329175,-76.555995
00006622,-8.39761667,-76.50017333
00006582,-8.27730414,-76.63992189
00006581,-8.25423333,-76.55524
00006596,-8.08750566,-76.63113736
00010704,-8.45703011,-76.46524462
00006585,-8.29502167,-76.35805167
00037216,-18.0067602,-70.2460246
00035926,-18.02326037,-70.26010237
00035924,-18.012843,-70.247303
00033752,-18.00011671,-70.23396276
00032962,-17.99944669,-70.23764831
00032154,-18.02264127,-70.24976768
00032484,-18.0175345,-70.2568187
00031724,-18.02343068,-70.24344973
00028876,-18.01531545,-70.25117967
00011528,-18.01568584,-70.25432782
00027709,-18.01210243,-70.24628497
00027954,-18.03546375,-70.27485521
00025824,-18.01414883,-70.24954639
00029511,-16.6722499,-70.9712314
00028820,-18.0144651,-70.2504438
00028036,-18.01211843,-70.24641357
00012637,-18.0065679,-70.2462741
00027363,-18.0206519,-70.2442103
00025647,-18.0017351,-70.2414862
00026594,-18.01681575,-70.24776715
00015875,-18.01720457,-70.25648793
00011195,-18.00919833,-70.25849771
00002883,-17.99417176,-70.24856963
00011493,-17.88229095,-70.13769802
00019065,-17.99836434,-70.21663296
00002902,-18.1576143,-70.67925073
00031733,-18.0616118,-70.2444627
00027248,-18.0065679,-70.2462741
00010222,-18.03971731,-70.25301731
00002880,-17.31672369,-70.25821985
00036542,-3.5659527,-80.4569978
00032746,-3.56192916,-80.45438534
00032125,-3.56217092,-80.45452479
00030823,-3.57448701,-80.45598126
00030233,-3.55650342,-80.44709868
00028923,-3.56101629,-80.42115009
00027351,-3.56588312,-80.45784807
00001884,-3.55700516,-80.42750694
00007865,-3.5719136,-80.4591247
00029717,-3.5644801,-80.4582228
00023014,-3.56242441,-80.45615292
00028202,-3.53870565,-80.51955497
00001869,-3.63820898,-80.59322733
00012274,-3.63787939,-80.59508549
00036557,-3.69472279,-80.43569529
00001874,-3.72223,-80.45902667
00001900,-3.6804567,-80.67890552
00001886,-3.5248506,-80.23880486
00001885,-3.48552167,-80.26060333
00030788,-8.37930939,-74.53388296
00005552,-8.39250131,-74.53685151
00005558,-8.38968347,-74.54980684
00005466,-8.0011356,-74.63100382
00010042,-8.37714236,-74.53118222
00005571,-8.292655,-74.44432333
00020437,-8.37864466,-74.5298781
00030349,-8.38565411,-74.54545493
00005561,-8.41410641,-74.58724611
00005567,-8.3684339,-74.54870778
00030348,-8.3792869,-74.5448635
00031881,-8.4724551,-74.8051045
00012260,-8.41505415,-74.67801725
00005428,-8.49759166,-74.77891214
00005436,-8.42247905,-74.70362669
00005496,-9.3062055,-74.4383713
00005472,-8.56971414,-74.37492143
00005538,-8.27610142,-74.64147082
00005577,-8.3928622,-74.5826166
00005446,-8.35452833,-74.98313167
00005553,-8.41459288,-74.5433615
00005554,-8.40183883,-74.5476194
00029247,-8.3833115,-74.5324882
00007629,-8.45594865,-74.44774172
00032701,-10.6188998,-73.3708696
00005511,-10.924421,-74.20634433
00031894,-10.7317689,-73.7585828
00016453,-9.41397012,-72.98026586
00031880,-9.0365467,-75.5155889
00005398,-9.24309728,-75.48765923
00016729,-9.94761022,-70.92833022
00025994,-8.65328105,-76.31372805
00030639,-8.9367032,-75.294569
00032266,-17.20823541,-70.95579899
00021101,-17.2050673,-70.95203987
00000777,-9.79552539,-75.99541144
00003795,-13.06241667,-73.94266
00004075,-12.31317324,-74.890779
00012535,-13.42447667,-73.52796333
00006916,-13.43475,-73.629485
00004146,-13.4954066,-73.8088221
00033274,-11.5492584,-73.1402081
00002426,-11.57219645,-73.13004096
00005220,-8.06685225,-79.01880959
00002908,-18.29243101,-70.43370966
00036363,-6.2309185,-77.8642115
00036727,-6.22624046,-77.86863766
00032217,-6.2315763,-77.8719213
00027163,-6.23345565,-77.87121794
00027038,-6.23714054,-77.8668674
00025310,-6.2301547,-77.8708478
00025989,-6.229599,-77.87187
00025540,-6.2296601,-77.863419
00029700,-6.229711,-77.86873732
00004880,-6.0786751,-77.73728409
00024898,-6.56673062,-77.82916248
00004941,-6.28275,-77.5608
00004909,-6.618715,-77.8013
00006988,-6.16699285,-77.72580157
00035185,-5.6361357,-78.5307552
00033334,-5.63295024,-78.53556896
00033339,-5.6361357,-78.5307552
00032847,-5.633839,-78.5343024
00032753,-5.6395443,-78.5303046
00032609,-5.63847128,-78.52955893
00031212,-5.64126654,-78.53307094
00027440,-5.6361357,-78.5307552
00009068,-5.63313044,-78.53341476
00007228,-5.26157904,-78.44084408
00005075,-4.89503823,-78.20610435
00005091,-5.23070271,-78.25472263
00005090,-5.19264833,-78.14707381
00005083,-4.93879567,-78.19650613
00005079,-4.9783113,-78.33260205
00005077,-4.66263425,-78.59098482
00004920,-5.94356629,-77.97722101
00021934,-5.82481484,-77.96734866
00027053,-5.9473198,-78.0309542
00007261,-5.94356629,-77.97722101
00029221,-5.9473198,-78.0309542
00004935,-5.86804,-78.07163
00004930,-6.04943033,-77.92989816
00004929,-6.05766291,-77.89473162
00009070,-4.59319235,-77.86553857
00007328,-4.91502856,-78.10672256
00023138,-4.47725942,-77.78875356
00005173,-4.272535,-78.35663
00024192,-4.45061973,-78.1823458
00005178,-3.7392076,-77.8367282
00009071,-6.1362221,-77.9505261
00004851,-6.141175,-78.02806333
00009074,-6.23603333,-78.26676167
00004843,-6.28132603,-78.20750359
00007244,-6.322815,-78.10576333
00004901,-6.38371667,-78.13239667
00007065,-6.4768,-78.12377
00009130,-6.26735333,-78.27616833
00004910,-6.49730333,-77.86332
00007062,-6.16132833,-78.034555
00036364,-6.39291728,-77.48560241
00029068,-6.4313869,-77.5318683
00007075,-6.56491,-77.36106
00007201,-6.56652485,-77.38057225
00006991,-6.40579,-77.30793
00035676,-5.75170045,-78.44687975
00031850,-5.75112401,-78.44764418
00027435,-5.7566749,-78.443932
00019497,-5.75718062,-78.43785143
00006718,-5.89356532,-78.3932711
00005135,-5.8453273,-78.5189183
00007272,-5.86053777,-78.39451762
00011971,-5.75738303,-78.43453713
00005095,-5.68632664,-78.37671476
00005105,-5.75228167,-78.25288333
00005111,-5.93384564,-78.66316525
00005114,-5.98077867,-78.62891538
00007250,-5.93349322,-78.59523241
00028664,-5.94398,-78.5182
00005139,-5.89370809,-78.23631112
00006721,-5.94364609,-78.14938482
00007243,-5.92560126,-78.27882169
00005124,-6.15384388,-78.37482562
00005122,-6.03768461,-78.39327837
00005121,-6.05968026,-78.40330328
00007184,-6.04549708,-78.41521225
00005116,-6.05104667,-78.52898667
00005119,-5.97628951,-78.45401573
00032134,-9.536284,-77.521668
00031561,-9.53415466,-77.5298503
00001544,-9.56507333,-77.49673333
00010988,-9.528759,-77.53146
00001562,-9.525825,-77.53026167
00001543,-9.534568,-77.529311
00016039,-9.52605,-77.527986
00001730,-9.49597454,-77.86168279
00001733,-9.59360142,-77.80912509
00035976,-9.479121,-77.535569
00028307,-9.500478,-77.536237
00028700,-9.495827,-77.540081
00001736,-9.5355412,-77.77619121
00001511,-9.88403,-77.77097333
00001839,-9.2772703,-77.02699988
00033543,-9.133409,-77.384445
00001493,-10.14750333,-77.157115
00001484,-10.156045,-77.44037333
00001490,-10.31299667,-77.61470167
00027778,-9.28330143,-77.64725794
00009060,-9.28206823,-77.64705351
00012055,-9.51826541,-77.52919896
00001857,-9.04883456,-77.35016422
00001723,-9.43233254,-78.20686282
00001726,-9.46343191,-78.37256258
00006637,-8.55643312,-77.79898063
00028540,-9.347409,-77.171603
00001825,-9.63850054,-77.20407818
00001841,-9.20155426,-76.78759809
00001843,-9.15234103,-76.90108508
00001835,-9.27523641,-76.99941423
00001820,-9.52975496,-77.12291459
00001828,-9.5042624,-77.14666037
00001742,-10.09821629,-78.16181262
00001745,-9.88182052,-78.11469075
00001590,-9.01609167,-77.82047167
00001587,-9.04451173,-77.80641228
00001597,-8.723155,-77.98351833
00001607,-8.871505,-77.89832167
00001622,-9.15858586,-77.97474572
00001615,-9.12403483,-77.82165054
00001608,-8.86444,-77.91852
00001791,-8.91709666,-77.44644685
00001756,-10.45670986,-77.32556462
00001760,-10.33552,-77.44004667
00001782,-8.68712223,-77.28613905
00001472,-9.72803333,-77.453195
00001476,-9.80043694,-77.43171373
00001474,-9.75783833,-77.44356667
00036307,-9.074195,-78.56754
00035077,-9.0633364,-78.589011
00033551,-9.07522172,-78.60341827
00015996,-9.0842167,-78.5790775
00001657,-8.97323873,-78.49818145
00001659,-9.06722886,-78.58748786
00016535,-9.07127556,-78.59142244
00001709,-8.93579691,-78.14516733
00030577,-9.138176,-78.514395
00001704,-9.1323422,-78.51919552
00001754,-8.36307918,-77.66187628
00001807,-8.39147279,-77.54041329
00001796,-8.532645,-77.66522333
00001811,-8.62101869,-77.57891619
00001643,-9.19429592,-77.6585281
00001651,-9.02068333,-77.37443
00006649,-9.00723405,-77.41740237
00034570,-13.6370812,-72.8795658
00034568,-13.6364143,-72.8799959
00034100,-13.6362788,-72.87988918
00032472,-13.6361019,-72.8754305
00033277,-13.6401799,-72.8800236
00030915,-13.6360924,-72.8809172
00030755,-13.63559651,-72.88216699
00025996,-13.63485776,-72.8796795
00021205,-13.6354153,-72.8776432
00008824,-13.65032955,-72.85170995
00007688,-13.6372697,-72.8755924
00008036,-13.63107169,-72.88813747
00007452,-13.6335283,-72.87692091
00030491,-13.6317238,-72.8711172
00002663,-13.632941,-72.869839
00021952,-13.640022,-72.865096
00002666,-13.94178231,-72.99025474
00002669,-13.97211333,-72.88623167
00002684,-13.87724333,-72.97597833
00002634,-13.55207964,-72.79594483
00026572,-13.53785701,-72.69575002
00002639,-13.54266017,-72.78599921
00008108,-13.5430188,-72.7079968
00008822,-13.53841833,-72.99956667
00002651,-13.82789667,-72.82646333
00036416,-13.66080956,-73.39111058
00036728,-13.65833623,-73.38227872
00036350,-13.65660318,-73.38185768
00035052,-13.65440842,-73.38840489
00033976,-13.65660677,-73.38654888
00034250,-13.65767453,-73.38219238
00034582,-13.65732494,-73.38737695
00032833,-13.65622017,-73.38196976
00031180,-13.6616515,-73.3767641
00029070,-13.65622467,-73.37362595
00027040,-13.6616515,-73.3767641
00027042,-13.65662527,-73.3811287
00024172,-13.65644743,-73.38196531
00004173,-13.71201554,-73.34912504
00023937,-13.66498592,-73.3940608
00024593,-13.6565457,-73.38680082
00028560,-13.65510984,-73.38603269
00011214,-13.65753852,-73.41220289
00004134,-13.50710392,-73.43871775
00007251,-13.50984233,-73.3324835
00004156,-13.86817796,-73.6624151
00007353,-13.65129667,-73.05386333
00002643,-13.58118333,-73.09032
00007691,-13.62286667,-73.128155
00004160,-13.77298308,-73.60260374
00030686,-13.66289417,-73.35050107
00011899,-13.66972133,-73.2611906
00004180,-13.65068377,-73.29879147
00018539,-13.9387676,-73.59661949
00019772,-13.69874151,-73.57595501
00036903,-13.64994155,-73.43411367
00031039,-13.64942673,-73.43398477
00004171,-14.0511904,-73.56625732
00010009,-13.98170956,-73.51624821
00013002,-13.78304132,-73.51392449
00002552,-14.36543154,-72.87842417
00002557,-14.35068552,-72.92172136
00013559,-14.60609983,-72.99220918
00007348,-14.6537284,-72.57324086
00002593,-14.39101181,-73.17848752
00002571,-14.03400333,-73.09974833
00002686,-14.42766,-73.20691
00007344,-14.70984,-73.56267667
00007416,-13.93110667,-73.23639167
00007027,-14.22418667,-73.11695833
00002687,-13.923505,-73.183495
00002585,-14.20503667,-73.34813833
00002588,-13.962445,-73.18114667
00007345,-14.03187333,-73.27758833
00002590,-14.05038333,-73.29474167
00002627,-13.95803265,-72.0733497
00017935,-14.00620465,-72.27601113
00007217,-14.14682608,-72.11927897
00007695,-14.14300722,-72.08513166
00011591,-14.03579337,-72.11602056
00036127,-14.144939,-72.2025549
00017654,-14.1209684,-72.2541642
00002611,-14.12031722,-72.25166115
00028679,-13.51926158,-73.72917297
00034331,-13.53286207,-73.67543232
00010010,-13.64890324,-73.713221
00024835,-13.360821,-73.701268
00004153,-13.4812389,-73.56453675
00004150,-13.40386667,-73.66767667
00011897,-13.54464326,-73.60550005
00002658,-13.83428,-72.57012333
00011523,-13.79203,-72.47734
00002604,-13.97376551,-72.52721998
00002601,-14.11540997,-72.61698799
00002597,-14.06269253,-72.56900317
00035687,-16.3997428,-71.5264457
00036960,-16.3424659,-71.5846975
00034674,-16.39934008,-71.5463731
00034174,-16.4012949,-71.5280456
00034177,-16.4037529,-71.5346164
00033815,-16.4061626,-71.5406168
00032191,-16.41628771,-71.5147177
00030777,-16.3979575,-71.5312629
00031238,-16.4021276,-71.5468005
00015310,-16.41505355,-71.50060918
00013374,-16.4090474,-71.537451
00026772,-16.38315051,-71.5114527
00024215,-16.4018652,-71.5289016
00016129,-16.40681751,-71.52888899
00025742,-16.399811,-71.532654
00016486,-16.4027118,-71.5342073
00029902,-16.4030788,-71.5461234
00009307,-16.3977778,-71.5322825
00028444,-16.4061786,-71.5476298
00001232,-16.401595,-71.52837833
00012159,-16.4179086,-71.53738908
00036959,-16.38846707,-71.54735664
00023723,-16.3857806,-71.5493522
00020252,-16.3903934,-71.5470449
00001244,-16.36180621,-71.54458043
00029475,-16.3854155,-71.5465174
00036500,-16.3863737,-71.554107
00036428,-16.3919394,-71.5653065
00034180,-16.39120991,-71.56680416
00027843,-16.3773032,-71.5628047
00001237,-16.3514378,-71.5625923
00023432,-16.41814016,-71.55065931
00001236,-16.37727084,-71.55824416
00031024,-16.4428824,-71.54744054
00001274,-16.4504,-71.55759333
00001327,-16.44527906,-71.83104387
00036028,-16.40291556,-71.50885213
00029907,-16.40353617,-71.50819457
00001306,-16.37658833,-71.50853
00001285,-16.4865984,-71.46648596
00011677,-16.4963723,-71.49954032
00031648,-16.4090474,-71.537451
00016064,-16.42926602,-71.51103937
00007744,-16.41811878,-71.47389525
00028289,-16.4153922,-71.4714928
00025168,-16.4195844,-71.5059959
00025947,-16.4153922,-71.4714928
00026419,-16.42153686,-71.50874242
00019469,-16.42138445,-71.50829688
00024561,-16.42179927,-71.50918395
00013296,-16.4170111,-71.5086748
00001316,-16.40853203,-71.49421984
00001289,-16.5178854,-71.38954095
00035235,-16.40762224,-71.55386358
00001319,-16.18404701,-71.06073124
00001281,-16.444755,-71.619783
00035775,-16.3957252,-71.547615
00035809,-16.3970899,-71.5476571
00036031,-16.3988325,-71.553756
00028448,-16.39326737,-71.54373296
00016549,-16.4090474,-71.537451
00023871,-16.3426764,-71.5427212
00025080,-16.38478875,-71.54254699
00014756,-16.3957252,-71.547615
00013240,-16.39145747,-71.54198306
00024138,-16.3977391,-71.5575586
00001253,-16.30516833,-71.619675
00034675,-16.3904395,-71.5668174
00031062,-16.41682702,-71.53199917
00031486,-16.41343438,-71.51941962
00026365,-16.43008712,-71.52860331
00028113,-16.4202993,-71.5310527
00023488,-16.44374056,-71.51570533
00001354,-16.60163353,-72.74978235
00018691,-15.98266728,-73.16942415
00012197,-16.2265215,-73.6118017
00001379,-15.45359853,-73.50383535
00001338,-15.49861184,-73.61403702
00001370,-15.73876667,-73.861625
00001404,-15.6826177,-72.27172628
00025067,-16.03962,-72.238944
00001403,-15.72890643,-72.4319943
00001423,-15.55911988,-71.56146349
00034670,-15.2040813,-71.8625593
00001428,-15.64765606,-71.65861317
00013304,-16.3589303,-72.1904807
00036032,-15.90282595,-73.04943019
00001452,-17.0308336,-71.70724738
00012192,-17.0054057,-72.1001434
00001466,-15.22119315,-73.00528579
00001460,-15.18258456,-72.90561615
00001469,-15.31970446,-73.22249142
00035619,-13.14337189,-74.2312201
00036431,-13.1560984,-74.2254729
00036104,-13.16369851,-74.22393521
00003555,-13.15966001,-74.23244555
00027577,-13.1638737,-74.2235641
00028143,-13.1638737,-74.2235641
00027264,-13.16266037,-74.22574471
00014050,-13.15041751,-74.22472648
00023974,-13.15317616,-74.22703077
00003606,-13.07696536,-74.26204046
00003545,-13.30942417,-73.97271538
00003553,-13.14182325,-74.08137685
00003551,-13.11269391,-74.10176258
00027415,-13.1638737,-74.2235641
00027734,-13.1770617,-74.221274
00003560,-13.17670264,-74.22515157
00003565,-13.27136971,-74.20468945
00003567,-13.47155858,-74.14379157
00003617,-13.1322327,-74.33356309
00035586,-13.1643704,-74.2213953
00003611,-13.06478448,-74.30436127
00003550,-13.12172637,-74.14938792
00003589,-13.39946755,-74.42268671
00003630,-13.24407887,-74.35620052
00003632,-13.20745554,-74.40736441
00003590,-13.40421947,-74.34842567
00032151,-13.1638737,-74.2235641
00031726,-13.1638737,-74.2235641
00011365,-13.14774371,-74.21284924
00032980,-13.1638737,-74.2235641
00031695,-13.1560699,-74.2003231
00026654,-13.1670004,-74.1990315
00025899,-13.1612539,-74.2131615
00003593,-13.46605689,-74.39978208
00017084,-13.54666345,-74.22724943
00003643,-13.94750158,-74.31273995
00026014,-12.93720881,-74.24481828
00006653,-12.87773167,-74.22252333
00003675,-12.51962467,-74.3741411
00003673,-12.58067775,-74.36176917
00003654,-12.994925,-74.20873167
00003775,-12.57937167,-73.85807333
00003774,-12.48872,-73.94510833
00003672,-12.42713634,-74.38401418
00003791,-13.07141333,-73.77957167
00003756,-12.60093667,-73.83123167
00027652,-13.1638737,-74.2235641
00003787,-13.21538234,-73.68670922
00003765,-12.69580333,-73.69520333
00003768,-12.692715,-73.77277667
00003800,-12.94355,-74.02817167
00003751,-12.79244,-73.641515
00032252,-14.69322541,-74.12487186
00011438,-14.6934248,-74.1241222
00020940,-14.69296078,-74.12554241
00011482,-14.44744623,-73.65917999
00003682,-14.243735,-74.920715
00003735,-14.76788808,-74.09737486
00034966,-15.1914722,-74.21006062
00003740,-15.35735,-74.27192
00003732,-14.64460899,-73.75679297
00011443,-15.01748077,-73.78137047
00003529,-14.80943028,-73.28401646
00003729,-15.61289833,-74.057845
00003524,-15.25028667,-73.569465
00003534,-14.90876,-73.39686
00003703,-15.34973764,-73.35720773
00003696,-15.14891167,-73.34065833
00003697,-15.05693,-73.32259667
00003804,-13.847405,-73.75453
00003814,-13.974695,-73.65653333
00011433,-13.75172334,-74.06773335
00003510,-13.64901833,-74.24395167
00003498,-13.65901876,-74.14707891
00003822,-14.10275244,-73.94436109
00003500,-13.62297167,-74.35656833
00003848,-13.6322255,-73.84590185
00036174,-7.1510569,-78.5157435
00036991,-7.1637231,-78.5110923
00035982,-7.14792,-78.5168312
00036272,-7.16612366,-78.50162832
00034804,-7.1602312,-78.5138054
00034807,-7.1593616,-78.5149585
00034909,-7.14759004,-78.51379865
00034596,-7.15172666,-78.51217932
00034441,-7.15657427,-78.5128834
00035266,-7.1593881,-78.5148295
00033810,-7.1622647,-78.5001025
00034908,-7.17609312,-78.49978998
00034595,-7.14595255,-78.52069584
00032445,-7.15980924,-78.51460195
00030914,-7.1564736,-78.521274
00028967,-7.1439686,-78.5224742
00019103,-7.1482534,-78.5144479
00009916,-7.1559483,-78.5136178
00024248,-7.1589528,-78.5100437
00011051,-7.16282348,-78.50852084
00027549,-7.16976354,-78.50648633
00027641,-7.14745648,-78.50816781
00026016,-7.1617465,-78.5127855
00019453,-7.1464458,-78.5202603
00004616,-7.07178424,-78.51716131
00004644,-7.212662,-78.487893
00018126,-7.1549048,-78.5145283
00011644,-7.1617465,-78.5127855
00029099,-7.1444179,-78.5175125
00031847,-7.0859542,-78.3436859
00031846,-7.0859542,-78.3436859
00004615,-6.84030775,-78.5203354
00004603,-7.25651,-78.26372
00011578,-7.16328983,-78.35596437
00034797,-7.6246516,-78.0454466
00029190,-7.6209569,-78.0452217
